Applicant_ID,Utilization_Ratio,Debt_to_Income,Checking_Account_Status,Loan_Duration,Age,Credit_History_Score,Loan_Purpose,Default_Status
2232,6370.0,9.24,0.01,1.0,0.12,2.0,,
2233,6369.0,10.59,0.01,1.0,0.12,2.0,,
2234,6363.0,6.47,0.01,1.0,0.12,2.0,,
2235,6362.0,8.96,0.01,1.0,0.12,2.0,,
2236,6361.0,8.74,0.01,1.0,0.12,2.0,,
2237,6358.0,12.36,0.01,1.0,0.12,2.0,,
2238,6350.0,12.06,0.01,1.0,0.12,2.0,,
2239,6346.0,14.09,0.01,1.0,0.12,2.0,,
2240,6335.0,11.32,0.01,1.0,0.12,2.0,,
2241,6329.0,8.15,0.01,1.0,0.12,2.0,,
2242,6326.0,12.83,0.01,1.0,0.12,2.0,,
2243,6322.0,9.97,0.01,1.0,0.12,2.0,,
2244,6315.0,6.93,0.01,1.0,0.12,2.0,,
2245,6314.0,12.47,0.01,1.0,0.12,2.0,,
2246,6311.0,6.33,0.01,1.0,0.12,2.0,,
2247,6309.0,6.78,0.01,1.0,0.12,2.0,,
2248,6304.0,12.59,0.01,1.0,0.12,2.0,,
2249,6296.0,12.7,0.01,1.0,0.12,2.0,,
2250,6295.0,12.91,0.01,1.0,0.12,2.0,,
2251,6294.0,7.93,0.01,1.0,0.12,2.0,,
2252,6291.0,13.67,0.01,1.0,0.12,2.0,,
2253,6290.0,12.23,0.01,1.0,0.12,2.0,,
2254,6286.0,13.34,0.01,1.0,0.12,2.0,,
2255,6285.0,12.09,0.01,1.0,0.12,2.0,,
2256,6283.0,10.8,0.01,1.0,0.12,2.0,,
2257,6281.0,6.09,0.01,1.0,0.12,2.0,,
2258,6280.0,12.11,0.01,1.0,0.12,2.0,,
2259,6277.0,11.9,0.01,1.0,0.12,2.0,,
2260,6275.0,8.12,0.01,1.0,0.12,2.0,,
2261,6274.0,12.36,0.01,1.0,0.12,2.0,,
2262,6272.0,10.5,0.01,1.0,0.12,2.0,,
2263,6271.0,10.59,0.01,1.0,0.12,2.0,,
2264,6268.0,8.68,0.01,1.0,0.12,2.0,,
2265,6267.0,6.17,0.01,1.0,0.12,2.0,,
2266,6264.0,7.17,0.01,1.0,0.12,2.0,,
2267,6261.0,12.69,0.01,1.0,0.12,2.0,,
2268,6256.0,7.71,0.01,1.0,0.12,2.0,,
2269,6254.0,5.02,0.01,1.0,0.12,2.0,,
2270,6251.0,14.97,0.01,1.0,0.12,2.0,,
2271,6248.0,7.11,0.01,1.0,0.12,2.0,,
2272,6246.0,11.55,0.01,1.0,0.12,2.0,,
2273,6245.0,14.27,0.01,1.0,0.12,2.0,,
2274,6243.0,11.0,0.01,1.0,0.12,2.0,,
2275,6238.0,12.99,0.01,1.0,0.12,2.0,,
2276,6223.0,14.76,0.01,1.0,0.12,2.0,,
2277,6222.0,13.6,0.01,1.0,0.12,2.0,,
2278,6218.0,10.58,0.01,1.0,0.12,2.0,,
2279,6216.0,8.64,0.01,1.0,0.12,2.0,,
2280,6211.0,9.82,0.01,1.0,0.12,2.0,,
2281,6209.0,13.42,0.01,1.0,0.12,2.0,,
2282,6208.0,13.53,0.01,1.0,0.12,2.0,,
2283,6206.0,13.46,0.01,1.0,0.12,2.0,,
2284,6203.0,10.97,0.01,1.0,0.12,2.0,,
2285,6202.0,9.77,0.01,1.0,0.12,2.0,,
2286,6199.0,8.11,0.01,1.0,0.12,2.0,,
2287,6193.0,5.03,0.01,1.0,0.12,2.0,,
2288,6188.0,12.64,0.01,1.0,0.12,2.0,,
2289,6187.0,7.77,0.01,1.0,0.12,2.0,,
2290,6185.0,8.3,0.01,1.0,0.12,2.0,,
2291,6184.0,13.43,0.01,1.0,0.12,2.0,,
2292,6177.0,5.52,0.01,1.0,0.12,2.0,,
2293,6175.0,14.28,0.01,1.0,0.12,2.0,,
2294,6173.0,5.01,0.01,1.0,0.12,2.0,,
2295,6172.0,14.39,0.01,1.0,0.12,2.0,,
2296,6170.0,9.55,0.01,1.0,0.12,2.0,,
2297,6169.0,6.02,0.01,1.0,0.12,2.0,,
2298,6167.0,11.74,0.01,1.0,0.12,2.0,,
2299,6164.0,13.96,0.01,1.0,0.12,2.0,,
2300,6162.0,9.38,0.01,1.0,0.12,2.0,,
2301,6158.0,11.91,0.01,1.0,0.12,2.0,,
2302,6155.0,14.79,0.01,1.0,0.12,2.0,,
2303,6151.0,7.41,0.01,1.0,0.12,2.0,,
2304,6141.0,13.2,0.01,1.0,0.12,2.0,,
2305,6140.0,7.95,0.01,1.0,0.12,2.0,,
2306,6139.0,9.26,0.01,1.0,0.12,2.0,,
2307,6132.0,7.82,0.01,1.0,0.12,2.0,,
2308,6130.0,9.46,0.01,1.0,0.12,2.0,,
2309,6127.0,5.05,0.01,1.0,0.12,2.0,,
2310,6126.0,8.03,0.01,1.0,0.12,2.0,,
2311,6123.0,9.45,0.01,1.0,0.12,2.0,,
2312,6122.0,11.32,0.01,1.0,0.12,2.0,,
2313,6116.0,11.37,0.01,1.0,0.12,2.0,,
2314,6114.0,10.84,0.01,1.0,0.12,2.0,,
2315,6113.0,7.93,0.01,1.0,0.12,2.0,,
2316,6111.0,14.47,0.01,1.0,0.12,2.0,,
2317,6105.0,8.92,0.01,1.0,0.12,2.0,,
2318,6099.0,7.17,0.01,1.0,0.12,2.0,,
2319,6098.0,10.55,0.01,1.0,0.12,2.0,,
2320,6094.0,12.49,0.01,1.0,0.12,2.0,,
2321,6093.0,5.12,0.01,1.0,0.12,2.0,,
2322,6091.0,7.76,0.01,1.0,0.12,2.0,,
2323,6088.0,13.25,0.01,1.0,0.12,2.0,,
2324,6086.0,10.07,0.01,1.0,0.12,2.0,,
2325,6080.0,9.08,0.01,1.0,0.12,2.0,,
2326,6079.0,14.31,0.01,1.0,0.12,2.0,,
2327,6078.0,5.9,0.01,1.0,0.12,2.0,,
2328,6077.0,11.16,0.01,1.0,0.12,2.0,,
2329,6075.0,8.42,0.01,1.0,0.12,2.0,,
2330,6073.0,5.71,0.01,1.0,0.12,2.0,,
2331,6071.0,7.14,0.01,1.0,0.12,2.0,,
2332,6070.0,11.28,0.01,1.0,0.12,2.0,,
2333,6068.0,5.28,0.01,1.0,0.12,2.0,,
2334,6067.0,10.92,0.01,1.0,0.12,2.0,,
2335,6062.0,14.57,0.01,1.0,0.12,2.0,,
2336,6061.0,12.95,0.01,1.0,0.12,2.0,,
2337,6057.0,8.46,0.01,1.0,0.12,2.0,,
2338,6056.0,6.38,0.01,1.0,0.12,2.0,,
2339,6053.0,9.65,0.01,1.0,0.12,2.0,,
2340,6052.0,8.93,0.01,1.0,0.12,2.0,,
2341,6050.0,14.72,0.01,1.0,0.12,2.0,,
2342,6049.0,14.9,0.01,1.0,0.12,2.0,,
2343,6047.0,9.11,0.01,1.0,0.12,2.0,,
2344,6041.0,6.49,0.01,1.0,0.12,2.0,,
2345,6040.0,14.11,0.01,1.0,0.12,2.0,,
2346,6036.0,12.94,0.01,1.0,0.12,2.0,,
2347,6033.0,10.11,0.01,1.0,0.12,2.0,,
2348,6029.0,8.65,0.01,1.0,0.12,2.0,,
2349,6028.0,9.48,0.01,1.0,0.12,2.0,,
2350,6021.0,14.02,0.01,1.0,0.12,2.0,,
2351,6017.0,6.85,0.01,1.0,0.12,2.0,,
2352,6016.0,13.07,0.01,1.0,0.12,2.0,,
2353,6011.0,5.18,0.01,1.0,0.12,2.0,,
2354,6004.0,14.21,0.01,1.0,0.12,2.0,,
2355,7999.0,14.44,0.01,1.0,0.12,2.0,,
2356,7997.0,9.3,0.01,1.0,0.12,2.0,,
2357,7995.0,5.48,0.01,1.0,0.12,2.0,,
2358,7994.0,12.14,0.01,1.0,0.12,2.0,,
2359,7991.0,9.85,0.01,1.0,0.12,2.0,,
2360,7990.0,13.81,0.01,1.0,0.12,2.0,,
2361,7988.0,11.52,0.01,1.0,0.12,2.0,,
2362,7987.0,11.93,0.01,1.0,0.12,2.0,,
2363,7986.0,12.67,0.01,1.0,0.12,2.0,,
2364,7985.0,9.2,0.01,1.0,0.12,2.0,,
2365,7979.0,12.93,0.01,1.0,0.12,2.0,,
2366,7976.0,5.51,0.01,1.0,0.12,2.0,,
2367,7974.0,12.66,0.01,1.0,0.12,2.0,,
2368,7972.0,11.36,0.01,1.0,0.12,2.0,,
2369,7968.0,10.67,0.01,1.0,0.12,2.0,,
2370,7966.0,8.18,0.01,1.0,0.12,2.0,,
2371,7963.0,6.14,0.01,1.0,0.12,2.0,,
2372,7960.0,11.47,0.01,1.0,0.12,2.0,,
2373,7956.0,9.72,0.01,1.0,0.12,2.0,,
2374,7955.0,7.18,0.01,1.0,0.12,2.0,,
2375,7953.0,5.43,0.01,1.0,0.12,2.0,,
2376,7951.0,10.39,0.01,1.0,0.12,2.0,,
2377,7950.0,6.26,0.01,1.0,0.12,2.0,,
2378,7949.0,14.29,0.01,1.0,0.12,2.0,,
2379,7947.0,6.51,0.01,1.0,0.12,2.0,,
2380,7931.0,5.32,0.01,1.0,0.12,2.0,,
2381,7929.0,7.62,0.01,1.0,0.12,2.0,,
2382,7928.0,6.75,0.01,1.0,0.12,2.0,,
2383,7927.0,12.91,0.01,1.0,0.12,2.0,,
2384,7925.0,7.89,0.01,1.0,0.12,2.0,,
2385,7921.0,7.45,0.01,1.0,0.12,2.0,,
2386,7918.0,14.95,0.01,1.0,0.12,2.0,,
2387,7910.0,6.5,0.01,1.0,0.12,2.0,,
2388,7909.0,5.85,0.01,1.0,0.12,2.0,,
2389,7898.0,8.06,0.01,1.0,0.12,2.0,,
2390,7895.0,9.05,0.01,1.0,0.12,2.0,,
2391,7892.0,12.6,0.01,1.0,0.12,2.0,,
2392,7890.0,14.55,0.01,1.0,0.12,2.0,,
2393,7888.0,12.64,0.01,1.0,0.12,2.0,,
2394,7887.0,12.27,0.01,1.0,0.12,2.0,,
2395,7886.0,14.91,0.01,1.0,0.12,2.0,,
2396,7884.0,12.65,0.01,1.0,0.12,2.0,,
2397,7874.0,6.4,0.01,1.0,0.12,2.0,,
2398,7865.0,9.62,0.01,1.0,0.12,2.0,,
2399,7860.0,10.04,0.01,1.0,0.12,2.0,,
2400,7857.0,8.05,0.01,1.0,0.12,2.0,,
2401,7856.0,6.64,0.01,1.0,0.12,2.0,,
2402,7850.0,12.12,0.01,1.0,0.12,2.0,,
2403,7848.0,7.77,0.01,1.0,0.12,2.0,,
2404,7845.0,11.25,0.01,1.0,0.12,2.0,,
2405,7844.0,8.23,0.01,1.0,0.12,2.0,,
2406,7840.0,10.06,0.01,1.0,0.12,2.0,,
2407,7837.0,8.37,0.01,1.0,0.12,2.0,,
2408,7836.0,9.12,0.01,1.0,0.12,2.0,,
2409,7832.0,12.32,0.01,1.0,0.12,2.0,,
2410,7828.0,13.84,0.01,1.0,0.12,2.0,,
2411,7827.0,10.09,0.01,1.0,0.12,2.0,,
2412,7824.0,11.1,0.01,1.0,0.12,2.0,,
2413,7822.0,13.64,0.01,1.0,0.12,2.0,,
2414,7820.0,6.43,0.01,1.0,0.12,2.0,,
2415,7812.0,6.62,0.01,1.0,0.12,2.0,,
2416,7810.0,8.59,0.01,1.0,0.12,2.0,,
2417,7807.0,8.09,0.01,1.0,0.12,2.0,,
2418,7806.0,14.86,0.01,1.0,0.12,2.0,,
2419,7805.0,10.64,0.01,1.0,0.12,2.0,,
2420,7804.0,10.24,0.01,1.0,0.12,2.0,,
2421,7802.0,10.79,0.01,1.0,0.12,2.0,,
2422,7801.0,13.75,0.01,1.0,0.12,2.0,,
2423,7800.0,7.44,0.01,1.0,0.12,2.0,,
2424,7799.0,10.11,0.01,1.0,0.12,2.0,,
2425,7797.0,7.71,0.01,1.0,0.12,2.0,,
2426,7792.0,12.81,0.01,1.0,0.12,2.0,,
2427,7791.0,12.77,0.01,1.0,0.12,2.0,,
2428,7789.0,14.57,0.01,1.0,0.12,2.0,,
2429,7787.0,9.47,0.01,1.0,0.12,2.0,,
2430,7786.0,6.59,0.01,1.0,0.12,2.0,,
2431,7784.0,13.96,0.01,1.0,0.12,2.0,,
2432,7783.0,13.91,0.01,1.0,0.12,2.0,,
2433,7782.0,7.35,0.01,1.0,0.12,2.0,,
2434,7779.0,7.76,0.01,1.0,0.12,2.0,,
2435,7775.0,8.13,0.01,1.0,0.12,2.0,,
2436,7773.0,9.52,0.01,1.0,0.12,2.0,,
2437,7772.0,13.29,0.01,1.0,0.12,2.0,,
2438,7769.0,6.44,0.01,1.0,0.12,2.0,,
2439,7768.0,12.0,0.01,1.0,0.12,2.0,,
2440,7761.0,8.53,0.01,1.0,0.12,2.0,,
2441,7759.0,6.96,0.01,1.0,0.12,2.0,,
2442,7757.0,8.38,0.01,1.0,0.12,2.0,,
2443,7755.0,10.33,0.01,1.0,0.12,2.0,,
2444,7744.0,14.21,0.01,1.0,0.12,2.0,,
2445,7742.0,11.28,0.01,1.0,0.12,2.0,,
2446,7741.0,11.07,0.01,1.0,0.12,2.0,,
2447,7736.0,6.09,0.01,1.0,0.12,2.0,,
2448,7734.0,5.8,0.01,1.0,0.12,2.0,,
2449,7730.0,6.29,0.01,1.0,0.12,2.0,,
2450,7729.0,5.96,0.01,1.0,0.12,2.0,,
2451,7727.0,10.76,0.01,1.0,0.12,2.0,,
2452,7723.0,9.53,0.01,1.0,0.12,2.0,,
2453,7722.0,5.05,0.01,1.0,0.12,2.0,,
2454,7721.0,8.51,0.01,1.0,0.12,2.0,,
2455,7720.0,6.27,0.01,1.0,0.12,2.0,,
2456,7718.0,14.88,0.01,1.0,0.12,2.0,,
2457,7713.0,9.6,0.01,1.0,0.12,2.0,,
2458,7712.0,9.26,0.01,1.0,0.12,2.0,,
2459,7709.0,11.44,0.01,1.0,0.12,2.0,,
2460,7707.0,8.57,0.01,1.0,0.12,2.0,,
2461,7702.0,12.16,0.01,1.0,0.12,2.0,,
2462,7699.0,14.05,0.01,1.0,0.12,2.0,,
2463,7695.0,9.99,0.01,1.0,0.12,2.0,,
2464,7692.0,8.83,0.01,1.0,0.12,2.0,,
2465,7691.0,10.22,0.01,1.0,0.12,2.0,,
2466,7684.0,11.04,0.01,1.0,0.12,2.0,,
2467,7680.0,13.48,0.01,1.0,0.12,2.0,,
2468,7679.0,8.94,0.01,1.0,0.12,2.0,,
2469,7674.0,5.51,0.01,1.0,0.12,2.0,,
2470,7673.0,11.31,0.01,1.0,0.12,2.0,,
2471,7670.0,14.87,0.01,1.0,0.12,2.0,,
2472,7659.0,13.54,0.01,1.0,0.12,2.0,,
2473,7655.0,12.58,0.01,1.0,0.12,2.0,,
2474,7654.0,6.77,0.01,1.0,0.12,2.0,,
2475,7653.0,12.49,0.01,1.0,0.12,2.0,,
2476,7650.0,5.81,0.01,1.0,0.12,2.0,,
2477,7648.0,9.94,0.01,1.0,0.12,2.0,,
2478,7646.0,8.71,0.01,1.0,0.12,2.0,,
2479,7644.0,14.05,0.01,1.0,0.12,2.0,,
2480,7642.0,6.6,0.01,1.0,0.12,2.0,,
2481,7637.0,12.89,0.01,1.0,0.12,2.0,,
2482,7634.0,5.49,0.01,1.0,0.12,2.0,,
2483,7633.0,12.02,0.01,1.0,0.12,2.0,,
2484,7630.0,7.94,0.01,1.0,0.12,2.0,,
2485,7627.0,14.76,0.01,1.0,0.12,2.0,,
2486,7626.0,11.72,0.01,1.0,0.12,2.0,,
2487,7621.0,8.09,0.01,1.0,0.12,2.0,,
2488,7620.0,7.36,0.01,1.0,0.12,2.0,,
2489,7614.0,11.39,0.01,1.0,0.12,2.0,,
2490,7611.0,7.73,0.01,1.0,0.12,2.0,,
2491,7610.0,6.87,0.01,1.0,0.12,2.0,,
2492,7604.0,11.48,0.01,1.0,0.12,2.0,,
2493,7602.0,12.24,0.01,1.0,0.12,2.0,,
2494,7596.0,7.38,0.01,1.0,0.12,2.0,,
2495,7593.0,10.36,0.01,1.0,0.12,2.0,,
2496,7591.0,11.64,0.01,1.0,0.12,2.0,,
2497,7587.0,14.42,0.01,1.0,0.12,2.0,,
2498,7585.0,13.03,0.01,1.0,0.12,2.0,,
2499,7582.0,9.21,0.01,1.0,0.12,2.0,,
2500,7581.0,13.44,0.01,1.0,0.12,2.0,,
2501,7577.0,9.42,0.01,1.0,0.12,2.0,,
2502,7576.0,6.3,0.01,1.0,0.12,2.0,,
2503,7571.0,8.41,0.01,1.0,0.12,2.0,,
2504,7570.0,13.05,0.01,1.0,0.12,2.0,,
2505,7566.0,14.56,0.01,1.0,0.12,2.0,,
2506,7563.0,14.84,0.01,1.0,0.12,2.0,,
2507,7560.0,11.39,0.01,1.0,0.12,2.0,,
2508,7558.0,9.78,0.01,1.0,0.12,2.0,,
2509,7551.0,6.62,0.01,1.0,0.12,2.0,,
2510,7550.0,6.03,0.01,1.0,0.12,2.0,,
2511,7549.0,10.19,0.01,1.0,0.12,2.0,,
2512,7548.0,12.28,0.01,1.0,0.12,2.0,,
2513,7544.0,8.24,0.01,1.0,0.12,2.0,,
2514,7543.0,11.75,0.01,1.0,0.12,2.0,,
2515,7540.0,10.71,0.01,1.0,0.12,2.0,,
2516,7535.0,14.41,0.01,1.0,0.12,2.0,,
2517,7534.0,7.1,0.01,1.0,0.12,2.0,,
2518,7528.0,10.91,0.01,1.0,0.12,2.0,,
2519,7523.0,9.14,0.01,1.0,0.12,2.0,,
2520,7522.0,7.62,0.01,1.0,0.12,2.0,,
2521,7517.0,8.57,0.01,1.0,0.12,2.0,,
2522,7515.0,7.95,0.01,1.0,0.12,2.0,,
2523,7514.0,10.28,0.01,1.0,0.12,2.0,,
2524,7511.0,10.58,0.01,1.0,0.12,2.0,,
2525,7506.0,13.66,0.01,1.0,0.12,2.0,,
2526,7504.0,12.81,0.01,1.0,0.12,2.0,,
2527,7500.0,8.03,0.01,1.0,0.12,2.0,,
2528,7496.0,14.31,0.01,1.0,0.12,2.0,,
2529,7491.0,13.68,0.01,1.0,0.12,2.0,,
2530,7487.0,11.26,0.01,1.0,0.12,2.0,,
2531,7485.0,5.19,0.01,1.0,0.12,2.0,,
2532,7480.0,7.09,0.01,1.0,0.12,2.0,,
2533,7479.0,12.89,0.01,1.0,0.12,2.0,,
2534,7470.0,9.54,0.01,1.0,0.12,2.0,,
2535,7468.0,6.26,0.01,1.0,0.12,2.0,,
2536,7467.0,9.08,0.01,1.0,0.12,2.0,,
2537,7466.0,7.12,0.01,1.0,0.12,2.0,,
2538,7465.0,13.93,0.01,1.0,0.12,2.0,,
2539,7464.0,13.89,0.01,1.0,0.12,2.0,,
2540,7463.0,8.87,0.01,1.0,0.12,2.0,,
2541,7459.0,6.37,0.01,1.0,0.12,2.0,,
2542,7458.0,8.59,0.01,1.0,0.12,2.0,,
2543,7443.0,6.29,0.01,1.0,0.12,2.0,,
2544,7441.0,8.04,0.01,1.0,0.12,2.0,,
2545,7440.0,12.71,0.01,1.0,0.12,2.0,,
2546,7439.0,7.92,0.01,1.0,0.12,2.0,,
2547,7437.0,10.44,0.01,1.0,0.12,2.0,,
2548,7433.0,6.19,0.01,1.0,0.12,2.0,,
2549,7429.0,8.48,0.01,1.0,0.12,2.0,,
2550,7427.0,5.4,0.01,1.0,0.12,2.0,,
2551,7423.0,10.48,0.01,1.0,0.12,2.0,,
2552,7416.0,8.48,0.01,1.0,0.12,2.0,,
2553,7411.0,13.72,0.01,1.0,0.12,2.0,,
2554,7409.0,8.93,0.01,1.0,0.12,2.0,,
2555,7407.0,10.58,0.01,1.0,0.12,2.0,,
2556,7406.0,14.77,0.01,1.0,0.12,2.0,,
2557,7405.0,11.43,0.01,1.0,0.12,2.0,,
2558,7404.0,10.0,0.01,1.0,0.12,2.0,,
2559,7402.0,5.98,0.01,1.0,0.12,2.0,,
2560,7391.0,13.21,0.01,1.0,0.12,2.0,,
2561,7390.0,11.42,0.01,1.0,0.12,2.0,,
2562,7389.0,6.09,0.01,1.0,0.12,2.0,,
2563,7385.0,7.46,0.01,1.0,0.12,2.0,,
2564,7384.0,10.38,0.01,1.0,0.12,2.0,,
2565,7382.0,5.45,0.01,1.0,0.12,2.0,,
2566,7378.0,12.18,0.01,1.0,0.12,2.0,,
2567,7361.0,7.28,0.01,1.0,0.12,2.0,,
2568,7360.0,9.9,0.01,1.0,0.12,2.0,,
2569,7352.0,7.42,0.01,1.0,0.12,2.0,,
2570,7349.0,9.89,0.01,1.0,0.12,2.0,,
2571,7348.0,6.9,0.01,1.0,0.12,2.0,,
2572,7345.0,10.94,0.01,1.0,0.12,2.0,,
2573,7341.0,14.1,0.01,1.0,0.12,2.0,,
2574,7334.0,13.07,0.01,1.0,0.12,2.0,,
2575,7333.0,7.42,0.01,1.0,0.12,2.0,,
2576,7329.0,9.98,0.01,1.0,0.12,2.0,,
2577,7327.0,9.23,0.01,1.0,0.12,2.0,,
2578,7326.0,14.65,0.01,1.0,0.12,2.0,,
2579,7325.0,12.99,0.01,1.0,0.12,2.0,,
2580,7323.0,6.07,0.01,1.0,0.12,2.0,,
2581,7313.0,6.69,0.01,1.0,0.12,2.0,,
2582,7310.0,12.02,0.01,1.0,0.12,2.0,,
2583,7309.0,6.6,0.01,1.0,0.12,2.0,,
2584,7308.0,14.5,0.01,1.0,0.12,2.0,,
2585,7307.0,14.93,0.01,1.0,0.12,2.0,,
2586,7306.0,12.78,0.01,1.0,0.12,2.0,,
2587,7305.0,5.27,0.01,1.0,0.12,2.0,,
2588,7303.0,9.83,0.01,1.0,0.12,2.0,,
2589,7301.0,9.06,0.01,1.0,0.12,2.0,,
2590,7293.0,13.0,0.01,1.0,0.12,2.0,,
2591,7291.0,7.87,0.01,1.0,0.12,2.0,,
2592,7288.0,8.86,0.01,1.0,0.12,2.0,,
2593,7287.0,5.94,0.01,1.0,0.12,2.0,,
2594,7284.0,8.43,0.01,1.0,0.12,2.0,,
2595,7283.0,14.74,0.01,1.0,0.12,2.0,,
2596,7280.0,14.42,0.01,1.0,0.12,2.0,,
2597,7279.0,12.5,0.01,1.0,0.12,2.0,,
2598,7278.0,14.07,0.01,1.0,0.12,2.0,,
2599,7275.0,7.11,0.01,1.0,0.12,2.0,,
2600,7271.0,11.22,0.01,1.0,0.12,2.0,,
2601,7266.0,10.0,0.01,1.0,0.12,2.0,,
2602,7261.0,9.23,0.01,1.0,0.12,2.0,,
2603,7260.0,8.25,0.01,1.0,0.12,2.0,,
2604,7257.0,13.66,0.01,1.0,0.12,2.0,,
2605,7256.0,9.85,0.01,1.0,0.12,2.0,,
2606,7255.0,12.24,0.01,1.0,0.12,2.0,,
2607,7245.0,12.06,0.01,1.0,0.12,2.0,,
2608,7238.0,6.36,0.01,1.0,0.12,2.0,,
2609,7235.0,5.49,0.01,1.0,0.12,2.0,,
2610,7233.0,13.4,0.01,1.0,0.12,2.0,,
2611,7231.0,9.9,0.01,1.0,0.12,2.0,,
2612,7229.0,13.1,0.01,1.0,0.12,2.0,,
2613,7224.0,7.97,0.01,1.0,0.12,2.0,,
2614,7222.0,13.62,0.01,1.0,0.12,2.0,,
2615,7220.0,13.31,0.01,1.0,0.12,2.0,,
2616,7214.0,8.82,0.01,1.0,0.12,2.0,,
2617,7212.0,9.12,0.01,1.0,0.12,2.0,,
2618,7210.0,8.51,0.01,1.0,0.12,2.0,,
2619,7209.0,5.35,0.01,1.0,0.12,2.0,,
2620,7208.0,11.88,0.01,1.0,0.12,2.0,,
2621,7207.0,7.73,0.01,1.0,0.12,2.0,,
2622,7206.0,13.84,0.01,1.0,0.12,2.0,,
2623,7204.0,13.97,0.01,1.0,0.12,2.0,,
2624,7203.0,12.23,0.01,1.0,0.12,2.0,,
2625,7200.0,6.82,0.01,1.0,0.12,2.0,,
2626,7198.0,5.89,0.01,1.0,0.12,2.0,,
2627,7195.0,13.16,0.01,1.0,0.12,2.0,,
2628,7192.0,13.93,0.01,1.0,0.12,2.0,,
2629,7190.0,8.52,0.01,1.0,0.12,2.0,,
2630,7187.0,8.53,0.01,1.0,0.12,2.0,,
2631,7182.0,8.9,0.01,1.0,0.12,2.0,,
2632,7180.0,13.28,0.01,1.0,0.12,2.0,,
2633,7176.0,12.07,0.01,1.0,0.12,2.0,,
2634,7175.0,6.22,0.01,1.0,0.12,2.0,,
2635,7174.0,11.35,0.01,1.0,0.12,2.0,,
2636,7171.0,5.1,0.01,1.0,0.12,2.0,,
2637,7170.0,12.1,0.01,1.0,0.12,2.0,,
2638,7169.0,12.65,0.01,1.0,0.12,2.0,,
2639,7165.0,13.15,0.01,1.0,0.12,2.0,,
2640,7164.0,11.26,0.01,1.0,0.12,2.0,,
2641,7163.0,6.81,0.01,1.0,0.12,2.0,,
2642,7156.0,12.94,0.01,1.0,0.12,2.0,,
2643,7145.0,14.0,0.01,1.0,0.12,2.0,,
2644,7144.0,11.34,0.01,1.0,0.12,2.0,,
2645,7141.0,7.75,0.01,1.0,0.12,2.0,,
2646,7140.0,6.79,0.01,1.0,0.12,2.0,,
2647,7137.0,7.31,0.01,1.0,0.12,2.0,,
2648,7132.0,5.17,0.01,1.0,0.12,2.0,,
2649,7129.0,5.1,0.01,1.0,0.12,2.0,,
2650,7128.0,7.97,0.01,1.0,0.12,2.0,,
2651,7127.0,14.23,0.01,1.0,0.12,2.0,,
2652,7126.0,11.21,0.01,1.0,0.12,2.0,,
2653,7125.0,8.86,0.01,1.0,0.12,2.0,,
2654,7124.0,5.11,0.01,1.0,0.12,2.0,,
2655,7117.0,14.9,0.01,1.0,0.12,2.0,,
2656,7114.0,9.56,0.01,1.0,0.12,2.0,,
2657,7112.0,14.92,0.01,1.0,0.12,2.0,,
2658,7110.0,12.2,0.01,1.0,0.12,2.0,,
2659,7105.0,5.51,0.01,1.0,0.12,2.0,,
2660,7100.0,13.59,0.01,1.0,0.12,2.0,,
2661,7096.0,10.3,0.01,1.0,0.12,2.0,,
2662,7095.0,9.53,0.01,1.0,0.12,2.0,,
2663,7094.0,12.58,0.01,1.0,0.12,2.0,,
2664,7088.0,12.75,0.01,1.0,0.12,2.0,,
2665,7087.0,12.96,0.01,1.0,0.12,2.0,,
2666,7079.0,12.61,0.01,1.0,0.12,2.0,,
2667,7073.0,11.41,0.01,1.0,0.12,2.0,,
2668,7071.0,11.76,0.01,1.0,0.12,2.0,,
2669,7070.0,13.59,0.01,1.0,0.12,2.0,,
2670,7066.0,11.91,0.01,1.0,0.12,2.0,,
2671,7065.0,6.01,0.01,1.0,0.12,2.0,,
2672,7064.0,11.46,0.01,1.0,0.12,2.0,,
2673,7063.0,6.7,0.01,1.0,0.12,2.0,,
2674,7062.0,5.14,0.01,1.0,0.12,2.0,,
2675,7060.0,7.14,0.01,1.0,0.12,2.0,,
2676,7058.0,6.54,0.01,1.0,0.12,2.0,,
2677,7053.0,6.02,0.01,1.0,0.12,2.0,,
2678,7047.0,7.15,0.01,1.0,0.12,2.0,,
2679,7046.0,10.64,0.01,1.0,0.12,2.0,,
2680,7045.0,6.51,0.01,1.0,0.12,2.0,,
2681,7043.0,7.79,0.01,1.0,0.12,2.0,,
2682,7039.0,13.5,0.01,1.0,0.12,2.0,,
2683,7036.0,13.88,0.01,1.0,0.12,2.0,,
2684,7030.0,8.33,0.01,1.0,0.12,2.0,,
2685,7027.0,13.99,0.01,1.0,0.12,2.0,,
2686,7022.0,10.86,0.01,1.0,0.12,2.0,,
2687,7020.0,7.26,0.01,1.0,0.12,2.0,,
2688,7018.0,12.54,0.01,1.0,0.12,2.0,,
2689,7017.0,14.22,0.01,1.0,0.12,2.0,,
2690,7013.0,11.59,0.01,1.0,0.12,2.0,,
2691,7010.0,7.01,0.01,1.0,0.12,2.0,,
2692,7006.0,5.86,0.01,1.0,0.12,2.0,,
2693,7003.0,7.29,0.01,1.0,0.12,2.0,,
2694,8997.0,11.46,0.01,1.0,0.12,2.0,,
2695,8996.0,6.01,0.01,1.0,0.12,2.0,,
